[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.875,0.0,0.0,0.0,-0.03750000149011612,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,0.0,-0.0999755859375,0.0,-0.5,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,-0.10000000149011612,0.0,0.0,0.0,-0.05000000074505806,0.0,0.0,0.9375]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.9921875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,-0.08359374850988388,0.0,0.0,0.0,0.0,-0.07500000298023224,-0.10000000149011612,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,-0.03750000149011612,0.0,0.0,0.0,0.0,0.17499999701976776,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,-0.5,-0.550000011920929,0.5,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,-0.5,0.0,0.0,0.44999998807907104,-1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,-0.5,0.0,0.0,0.0,0.44999998807907104,0.0,0.0,-1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.050000011920928955,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.75,0.0,0.0,0.0,0.0,-0.10000000894069672,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.9375,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.8499999642372131,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.75,0.0,0.0,0.0,0.0,-1.100000023841858,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.5,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.8999999761581421,-0.550000011920929,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,-1.100000023841858,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999761581421,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.5,0.0,0.0,-1.100000023841858,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.75,0.0,0.0,0.0,0.0,0.0,-1.100000023841858,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999761581421,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.96875,0.0,0.0,0.0,-1.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,-0.15000000596046448,-0.30000001192092896,-0.5874999761581421,-0.6000000238418579,0.809374988079071,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,-0.550000011920929,-1.100000023841858,-0.05000000074505806,-0.6000000238418579,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]	[1,9]#[0.0,0.0,-1.100000023841858,-0.550000011920929,0.0,0.0,0.0,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]	[1,9]#[0.0,0.0,0.4000000059604645,0.0,0.0,0.4000000059604645,-0.20000000298023224,0.0,0.0]
[3,3,2]#[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]	[1,9]#[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421]
